State,Account Length,Area Code,International Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,International Mins,International calls,CustServ Calls,Churn,CHURN-FLAG
21,0.8039775403821936,510,1,1,1.2775745700205439,2.0207822676333587,0.02244485949007034,-0.006784074035516984,-0.13969327712467466,1.0625243863204024,1.3538960965238107,1.256959829934219,0.9550005936438273,1.8587062391958649,1,0.9652474
7,-0.9191753812930091,408,0,0,-0.6101805345790322,-1.8253322209269407,-1.8564234688642636,-0.43137321273482737,0.310930197471049,0.875014567857435,-0.549261217422285,0.973301758298852,-0.6041840490399722,-1.1796366119620671,0,0.00074531836
23,-1.172580222715833,415,0,1,1.1323626388974994,-0.6764452345871086,2.307554988569666,0.3822667667109881,1.8130084461234612,0.9570501134349834,-0.1986796069585305,1.0087590172532728,0.17540827230192751,1.099120526406382,0,0.00040268712
8,-0.9445158654352915,408,0,0,-0.6101805345790322,-0.005803070312182166,0.02244485949007034,2.3967271296147654,-0.33997037694499627,0.861341976927844,1.554228445360242,0.33507109711927646,-1.383776370381872,0.33953481361689897,0,0.009676612
20,-0.057598920455407786,415,0,0,-0.6101805345790322,0.6483478932018848,-0.7392585168697948,-0.3004426413297536,-0.28990110198991587,0.7734467495233283,0.5024836139689784,-1.3668773326929238,1.3447967543147772,1.099120526406382,0,0.0014009245
22,0.14512495268285136,510,0,0,-0.6101805345790322,-0.7698953722319752,0.42868666021533175,-0.40144622498509636,-2.4428799250583735,0.31443833974419066,-0.8497597406769317,-1.2250482968752405,-0.6041840490399722,0.33953481361689897,0,0.00035614023
47,1.462830128081536,415,0,0,-0.6101805345790322,-0.5481803397804288,0.22556575985270105,1.0743283584235208,-0.9908709513610416,-0.05472161535477542,-0.34892886858585387,-0.30315956406029837,-0.21438788836902237,-0.42005089917258404,0,0.00020925787
24,-0.843153928866162,415,0,1,2.003634225635765,-1.3910639342243247,-1.2470607677763714,0.18213003613466128,-1.1410787762262828,-0.20512011558027984,0.8530652244327329,0.6541864277090642,-0.993980209710922,-0.42005089917258404,0,0.0020078467
15,0.5759131831016521,415,0,0,-0.6101805345790322,1.121095648346505,-0.12989581578190268,-2.172749812422308,-1.3914251510016848,-0.41216220679980564,-0.7996766534678239,1.2215025709797978,1.3447967543147772,0.33953481361689897,0,0.005890932
37,-1.552687484850069,415,0,0,-0.6101805345790322,0.2159119621393643,-0.3330167161445334,-0.24994084950208253,-0.23983182703483547,0.4374916581105129,-0.4991781302131772,0.1932420613015936,0.17540827230192751,1.099120526406382,0,0.0015234054
20,0.17046543682513376,510,0,0,-0.6101805345790322,0.5732213119579724,-0.2822364910538757,-0.9008528330587345,-1.4915637009118456,1.156279295551886,1.2036468348964875,0.689643686663485,0.17540827230192751,1.099120526406382,0,0.014202684
39,-0.006917952170842996,510,0,0,-0.6101805345790322,0.6336890480811213,0.5810273354873048,0.8723211911128353,-0.5402474767653179,0.4921820218288779,-0.549261217422285,1.966105009022636,0.9550005936438273,1.099120526406382,0,0.0026922568
18,-0.006917952170842996,415,0,0,-0.6101805345790322,1.0716220460639283,-1.4501816681390023,-0.8316466738874815,-0.08962400216959425,-0.2480911156447101,0.4524005267598707,0.47690013293696,2.124389075656677,-0.42005089917258404,0,0.0006756683
3,1.1334038342318646,510,1,0,-0.6101805345790322,0.382656325388048,-0.028335365600587335,0.8891551217220592,0.1607223726058078,-0.12894425182969946,-0.29884578137674606,0.5832719098002228,2.5141852363276267,-1.1796366119620671,0,0.8847562
38,-0.43770618258964367,415,0,1,1.1323626388974994,-0.5023714487780431,1.5458516122098005,0.8311715829569553,0.310930197471049,-1.533314663026295,-1.6010060488135485,0.15778480234717224,-0.6041840490399722,-0.42005089917258404,0,0.00055647566
3,-0.3363442460205141,408,0,1,1.6406043978281546,-0.2751593494062102,1.952093412935062,-1.628452722724073,0.9117614969320139,0.8984532951653063,1.053397573269164,0.689643686663485,0.5652044329728774,-0.42005089917258404,0,0.0034317821
9,-0.7417919922970324,510,1,0,-0.6101805345790322,0.8077628338901868,-0.12989581578190268,0.5244199585222109,0.7615536720667727,-2.494302482649,-0.34892886858585387,2.6043356702022114,-0.21438788836902237,0.33953481361689897,1,0.98288214
18,-0.15896085702453736,415,0,0,-0.6101805345790322,-0.06077373951504496,-0.38379694123519104,-0.40144622498509636,-0.08962400216959425,0.4746029763479746,1.554228445360242,0.4414428739825393,0.5652044329728774,1.099120526406382,0,0.008728845
9,-0.15896085702453736,415,0,0,-0.6101805345790322,-0.572000963101669,-0.5869178415978218,-0.25555215970515677,-1.1911480511813632,-0.5547477979226869,1.0033144860600562,0.2286993202560143,-0.6041840490399722,-1.1796366119620671,0,0.01065049
9,0.5252322148170873,415,0,0,-0.6101805345790322,-0.04794725003437718,-1.0439398674137408,0.45147292588224114,-0.8907324014508807,1.259800341161648,-0.44909504300406944,-1.9696507349180783,0.9550005936438273,1.099120526406382,0,0.0055432417
20,0.9306799610936055,415,0,0,-0.6101805345790322,1.2383664093126119,1.0380493613032238,1.253890284921908,0.9117614969320139,-0.9746916621887064,0.7028159628054096,0.973301758298852,-0.993980209710922,-0.42005089917258404,1,0.14918947
1,0.17046543682513376,415,0,0,-0.6101805345790322,0.7399656752066561,1.0380493613032238,-1.682695388020461,-0.08962400216959425,-0.23832497926643056,0.3522343523416551,-1.1186765200119781,2.9039813969985766,-1.1796366119620671,0,0.00028037775
47,-0.46304666673192607,415,0,0,-0.6101805345790322,0.018017553009058065,0.7841482358499354,-0.8877597759182274,-0.08962400216959425,0.22068343051270703,-0.048430345331207166,0.689643686663485,0.5652044329728774,1.099120526406382,0,0.00014262335
42,0.702615603813064,408,0,1,0.9871507077744552,-0.30447703964773687,0.6825877856686201,-0.4781341310937823,0.1607223726058078,0.8593887496521881,-1.6010060488135485,-0.019501492424931995,0.5652044329728774,-0.42005089917258404,0,0.0006897509
25,-0.8684944130084444,415,0,0,-0.6101805345790322,-0.8523513760362694,0.5810273354873048,1.3623756155146827,-0.18976255207975506,0.3769416125651794,0.20198509071433177,-2.076022511781341,-0.993980209710922,-0.42005089917258404,0,0.0014539971
21,-1.6287089372769161,408,0,0,-0.6101805345790322,-0.6104804315436728,0.6318075605779624,0.7881515380667166,1.1120385967523356,-0.5195897069608804,0.20198509071433177,-0.48044585883240265,0.5652044329728774,0.33953481361689897,0,0.00029807296
36,-0.28566327773594935,408,0,0,-0.6101805345790322,-2.1478268135837357,-0.18067604087256037,-0.5959716453583489,-1.1911480511813632,0.6855515221188125,0.6527328755963018,1.256959829934219,-1.383776370381872,0.33953481361689897,0,0.002016078
15,-0.8684944130084444,415,0,0,-0.6101805345790322,0.5640595337574953,0.5302471103966471,0.6441279095211356,-0.28990110198991587,0.9609565679862949,1.1535637476873797,-2.6787959140064954,-0.21438788836902237,-0.42005089917258404,0,0.0040419204
24,0.6012536672439345,415,0,0,-0.6101805345790322,0.44495641715129264,-0.7900387419604524,0.8349124564256715,-1.0910095012712024,0.4023335671487064,1.8046438814057808,-0.9059329662854528,-0.993980209710922,1.099120526406382,0,0.0073650302
12,0.6772751196707816,408,0,1,1.350180535582066,0.06565879965153905,-1.1455003175950562,-0.1956981842056947,-0.8406631264958003,-2.4298459825523553,1.9548931430331042,-0.23224504615145694,-0.6041840490399722,0.33953481361689897,0,0.002285894
45,0.11978446854056897,415,0,1,1.0597566733359773,1.7880731013412399,1.7997527376630889,0.3822667667109881,-0.3900396519000767,-1.2500967080561889,0.10181891629611618,1.0796735351621147,-0.6041840490399722,1.8587062391958649,0,0.024169445
17,-1.3753040958540923,415,0,1,0.9871507077744552,0.25622378622146347,-0.8408189670511101,2.116161619461036,-0.3900396519000767,-0.7344447072830299,0.4023174395507629,0.5832719098002228,-0.6041840490399722,-1.1796366119620671,0,0.00017246809
20,-0.15896085702453736,408,1,0,-0.6101805345790322,2.3707621948915856,0.42868666021533175,-1.3217010982893287,0.010514547740566572,0.326157703398126,-1.3005075255589018,0.0868702844383308,-0.993980209710922,-1.1796366119620671,1,0.97198075
35,-0.9191753812930091,415,1,1,2.003634225635765,0.3002003215837538,0.4794668853059894,1.7065359746365913,0.5612765722464511,-0.06448775173305495,-0.3990119557949616,0.264156579210435,0.5652044329728774,-0.42005089917258404,0,0.10330368
36,0.018422531971439397,415,0,0,-0.6101805345790322,0.37532690282766623,-0.23145626596321803,0.31680148100845124,1.3123156965726572,-0.3906767067675908,1.1034806604782719,1.1505880530709562,-0.993980209710922,1.099120526406382,0,0.011512489
33,-1.172580222715833,415,0,0,-0.6101805345790322,-0.25317108172506475,-0.18067604087256037,0.3785258932422719,-0.6403860266754787,-0.9102351620920613,0.6527328755963018,0.2286993202560143,-0.993980209710922,-1.1796366119620671,0,0.0011810131
13,-0.18430134116681976,415,1,0,-0.6101805345790322,-0.1743797892009617,2.0028736380257195,0.7526132401139112,0.2608609225159686,0.630861158400447,0.8530652244327329,-0.4449885998779819,0.17540827230192751,-0.42005089917258404,0,0.04991934
23,1.0067014135204528,510,0,0,-0.6101805345790322,-0.8835014219178915,0.2763459849433587,0.21018658715003424,-0.08962400216959425,-0.14261684275929112,1.2537299221055953,-0.019501492424931995,-0.993980209710922,2.618291951985348,1,0.14056188
41,0.2718273733942633,408,0,1,2.294058087881854,0.3661651246271891,0.12400530967138569,-1.5199673921312977,1.412454246482818,0.6640660220865977,-0.09851343254031494,-0.4449885998779819,1.7345929149857269,0.33953481361689897,0,0.0008689161
14,0.2718273733942633,408,0,0,-0.6101805345790322,-1.981082450335052,0.8349284609405931,0.013790730042423602,-0.08962400216959425,-0.1699620246184739,0.051735829087008404,-0.16133052824261487,0.9550005936438273,1.099120526406382,0,0.0001941106
50,2.9325782083339145,510,0,0,-0.6101805345790322,-1.8143380870863683,2.409115438750981,-1.4806882207097756,-0.4401089268551571,0.5019481582071574,0.5024836139689784,0.15778480234717224,1.7345929149857269,-1.1796366119620671,0,0.00015360399
1,-0.6657705398701852,415,0,0,-0.6101805345790322,0.17560013805726463,-0.7392585168697948,-0.5884898984209159,0.8116229470218531,-1.1934531170621674,-0.6494273918405006,-0.30315956406029837,0.5652044329728774,-0.42005089917258404,0,0.00019966192
31,0.9813609293781703,510,0,0,-0.6101805345790322,0.688659717283984,-0.5869178415978218,-2.0904505961105477,1.2622464216175768,-0.10941197907314042,-1.0500920895133627,0.9378444993444313,0.17540827230192751,-1.1796366119620671,0,0.00082534837
33,0.9560204452358879,415,1,0,-0.6101805345790322,-0.8706749324372237,-0.2822364910538757,-1.2337905717744937,0.1106530976507274,0.4335852035592007,-0.9499259150951472,0.7251009456179063,-0.993980209710922,0.33953481361689897,1,0.9603445
15,-1.6033684531346337,415,0,0,-0.6101805345790322,1.2970017897956658,-1.196280542685714,-0.33036962907948464,2.5640475704496675,1.4629359778298627,0.15190200350522398,-0.6577321536045069,-0.993980209710922,-0.42005089917258404,0,0.034187425
49,-0.3616847301627965,408,0,0,-0.6101805345790322,0.7766127880085647,-0.9931596423230832,-0.4332436494691855,-1.8420486255974085,-0.12894425182969946,0.5024836139689784,-1.1186765200119781,-0.993980209710922,1.099120526406382,0,0.0043843156
45,0.22114640510969855,408,0,0,-0.6101805345790322,0.29103854338327667,-0.079115590691245,1.2669833420624153,-1.9922564504626499,3.0079387528736827,-1.250424438349794,-0.30315956406029837,-0.6041840490399722,-1.1796366119620671,1,0.017742772
40,-1.9581352311265874,408,0,0,-0.6101805345790322,-1.3250991311808895,0.3271262100340164,-0.627769069842438,-0.33997037694499627,0.027313930222772908,-0.1986796069585305,-0.26770230510587767,0.17540827230192751,-1.1796366119620671,0,0.00012336222
39,0.19580592096741614,415,0,1,2.0762401911972876,-2.246774018148889,0.07322508458072802,-1.8304598900347582,-0.9908709513610416,1.189484159238036,0.3021512651325473,0.29961383816485576,-0.6041840490399722,-1.1796366119620671,0,0.00064788805
15,-1.2232611910003979,510,0,0,-0.6101805345790322,0.5897125127188314,-0.3330167161445334,-0.9420024412146152,-2.0923950003728105,1.611381250779711,-1.701172223231764,-0.019501492424931995,0.17540827230192751,-1.1796366119620671,0,0.0037405095
3,-0.13362037288225495,408,0,0,-0.6101805345790322,-0.014964848512659298,-0.7900387419604524,0.04371771779215464,-0.08962400216959425,0.8789210224087471,-0.14859651974942273,-0.37407408196914044,-0.993980209710922,1.8587062391958649,0,0.007998665
32,0.49989173067480486,510,0,1,1.0597566733359773,-0.524359716459188,0.6825877856686201,1.457767888966951,1.8630777210785416,0.5371062491689639,0.6026497883871941,0.547814650845802,-0.21438788836902237,0.33953481361689897,0,0.001314093
37,-1.679389905561481,415,0,1,1.4953924667051102,-0.4620596246959434,-0.079115590691245,-1.5368013227405213,-0.9908709513610416,1.529345705202163,-1.0500920895133627,1.2924170888886397,2.5141852363276267,1.8587062391958649,1,0.74279785
31,0.17046543682513376,415,0,0,-0.6101805345790322,0.46327997355224687,-0.4853573914165064,-0.5248950494527372,0.46113802233629025,-0.17777493372109707,2.1552254918695355,1.469703383660744,0.9550005936438273,1.8587062391958649,0,0.033275384
25,-0.43770618258964367,408,0,0,-0.6101805345790322,0.44678877279138796,-0.5361376165071641,0.6142009217714045,-0.8406631264958003,-0.5567010251983426,0.4023174395507629,-0.4095313409235612,1.3447967543147772,1.099120526406382,0,0.0014418708
22,-0.3363442460205141,510,0,1,2.3666640534433765,-1.1656841904925872,0.02244485949007034,0.5599582564750167,1.7128698962133004,0.7031305675997158,-2.1018369209046264,-0.26770230510587767,-0.6041840490399722,-1.1796366119620671,0,0.00012125978
43,-0.057598920455407786,415,1,0,-0.6101805345790322,-0.7130923473890172,0.8349284609405931,1.3642460522490412,-0.8907324014508807,-0.4414606159346442,-0.9499259150951472,0.2286993202560143,-0.6041840490399722,-1.1796366119620671,0,0.17057672
9,0.17046543682513376,408,0,1,1.7132103633896767,-0.3063093952878322,1.2919504867565121,0.3074492973366602,-0.33997037694499627,-0.5430284342687516,-0.6995104790496084,1.3633316067974812,1.3447967543147772,1.8587062391958649,0,0.027331335
7,0.22114640510969855,510,0,0,-0.6101805345790322,-0.8065424850338838,1.0888295863938815,-0.5192837392496624,0.8616922219769335,0.5996095219899527,-0.3990119557949616,-0.16133052824261487,-0.6041840490399722,-0.42005089917258404,0,0.0003687332
43,0.3731893099633929,415,0,0,-0.6101805345790322,-1.7941821750453184,0.8857086860312509,0.9321751666122979,-0.6904553016305591,-0.1465232973106027,-0.2487626941676383,1.5051606426151647,1.3447967543147772,-0.42005089917258404,0,0.0059315725
16,-0.18430134116681976,408,1,0,-0.6101805345790322,-2.1991327715064077,0.5302471103966471,-0.3640374902979324,1.3123156965726572,0.40624002170001794,-1.0000090023042552,0.05141302548391008,-0.993980209710922,-0.42005089917258404,1,0.9674104
44,-1.0205373178621386,510,0,0,-0.6101805345790322,-0.5023714487780431,-1.0947200925043985,0.6590914033960014,1.162107871707416,-0.6152978434680199,-1.0000090023042552,-0.5513603767412447,-0.21438788836902237,-0.42005089917258404,0,0.0007570476
23,-1.9074542628420226,510,0,1,1.2049686044590215,-0.3246329516887865,0.4794668853059894,0.1727778524628703,0.2608609225159686,0.5917966128873289,-2.25208618253195,-1.2605055558296614,1.7345929149857269,-0.42005089917258404,0,0.00017420515
14,1.3107872232278415,408,0,0,-0.6101805345790322,-0.8816690662777962,-0.6376980666884794,-1.0654512656822561,0.6113458472015315,0.44921102176444816,-1.951587659277303,1.8242759732049525,-1.383776370381872,-0.42005089917258404,0,0.0012458889
32,0.4492107623902401,415,0,0,-0.6101805345790322,-0.7204217699493984,0.12400530967138569,0.21018658715003424,0.41106874738120985,-0.3066879339143872,-0.1986796069585305,0.4414428739825393,-0.6041840490399722,-0.42005089917258404,0,0.00042726306
40,-0.5390681191587733,510,0,0,-0.6101805345790322,-0.26233285992554184,0.4794668853059894,0.39535982385149526,-1.3413558760466044,0.7832128859016078,1.8046438814057808,0.7960154635267478,-1.383776370381872,-0.42005089917258404,0,0.0040071197
27,1.412149159796971,408,0,0,-0.6101805345790322,1.4619137974042538,-2.313445494680183,-0.1021763474877849,0.6614151221566119,-1.062586889593222,-0.7495935662587161,-0.6931894125589276,0.5652044329728774,0.33953481361689897,0,0.015035113
49,0.3731893099633929,510,0,1,1.5679984322666325,0.4321299276706243,-1.0947200925043985,1.1210892767824756,-0.4401089268551571,1.771545887383496,-0.8497597406769317,0.40598561502811853,0.5652044329728774,-0.42005089917258404,0,0.008585517
39,0.3731893099633929,510,0,1,1.422786501143588,0.7912716331293284,-0.3330167161445334,-0.13210333523751594,0.8616922219769335,0.6152353401952001,0.0016527418779006195,-0.6577321536045069,1.7345929149857269,1.8587062391958649,0,0.058877923
30,0.49989173067480486,408,0,0,-0.6101805345790322,-0.8120395519541698,-0.5869178415978218,-0.5529516004681101,-1.0910095012712024,1.2305019320268096,-0.09851343254031494,1.1505880530709562,0.5652044329728774,1.099120526406382,0,0.0028196443
24,-0.8938348971507267,510,0,1,2.874905812374031,-1.616443677956062,0.17478553476204337,-1.1945114003529718,0.06058382269564698,-1.0450078441123187,-0.549261217422285,-2.04056525282692,-0.21438788836902237,-1.1796366119620671,0,0.00036770574
19,0.4745512465325225,408,1,0,-0.6101805345790322,-0.41441837805346243,1.1396098114845392,-0.4613002004845584,-0.18976255207975506,-0.31450084301701037,-0.048430345331207166,-0.12587326928819415,-0.6041840490399722,0.33953481361689897,0,0.02847913
38,0.04376301611372179,415,0,0,-0.6101805345790322,0.43945935023100613,0.22556575985270105,0.4645659830227488,0.8616922219769335,0.9570501134349834,0.0016527418779006195,1.5406179015695853,-0.6041840490399722,-1.1796366119620671,0,0.0013586417
36,0.4492107623902401,415,0,0,-0.6101805345790322,-0.8780043549976055,1.0380493613032238,-0.3752601107040815,-0.8406631264958003,-3.12516364098665e-05,0.20198509071433177,-0.9059329662854528,-0.6041840490399722,-0.42005089917258404,0,0.00026103522
1,-1.2739421592849627,415,0,1,1.422786501143588,0.5823830901584496,-1.1455003175950562,0.6572209666616428,0.010514547740566572,0.10348979397335274,0.3522343523416551,-0.7995611894221903,3.293777557669526,1.099120526406382,0,0.00013606268
50,1.0067014135204528,415,0,0,-0.6101805345790322,0.18659427189783762,0.17478553476204337,0.6422574727867775,-0.18976255207975506,0.044892975703675606,0.051735829087008404,0.973301758298852,-0.6041840490399722,1.099120526406382,0,0.00017133138
38,-0.18430134116681976,408,0,1,1.422786501143588,-0.5774980300219555,-0.5361376165071641,-0.09843547401906819,-1.040940226316122,0.7480547949398012,0.7028159628054096,-0.09041601033377343,-0.6041840490399722,-0.42005089917258404,0,0.00020365056
47,-0.4123656984473613,415,0,0,-0.6101805345790322,0.7106479849651295,0.12400530967138569,0.5936261176934645,0.1607223726058078,-1.531361435750639,0.0016527418779006195,-0.16133052824261487,0.17540827230192751,1.099120526406382,0,0.00022203728
11,1.2347657708009943,510,1,0,-0.6101805345790322,0.6648390939627438,-0.6376980666884794,0.14846217491621352,-0.7405245765856395,0.04684620297933195,-0.048430345331207166,0.29961383816485576,-0.21438788836902237,-1.1796366119620671,0,0.02889323
41,1.1334038342318646,408,0,1,2.874905812374031,0.1316236026949748,-0.23145626596321803,-1.4339273023508206,-1.6417715257770868,0.2597479760258251,0.3021512651325473,-1.3314200737385031,-0.993980209710922,0.33953481361689897,1,0.00022255402
1,0.8039775403821936,415,0,1,1.2049686044590215,0.18476191625774177,-0.7900387419604524,0.4832703503663308,0.2608609225159686,1.041038886288187,-2.0517538336955186,0.2286993202560143,0.5652044329728774,0.33953481361689897,0,0.00013805293
46,1.1840848025164294,510,1,0,-0.6101805345790322,0.399147526148907,1.7489725125724314,0.3560806524299732,-0.4901782018102375,0.425772294456577,0.7028159628054096,0.0868702844383308,0.5652044329728774,1.099120526406382,0,0.00361347
26,1.1080633500895822,415,0,0,-0.6101805345790322,-0.1890386343217248,-0.18067604087256037,-0.48748631476557325,0.41106874738120985,-0.2480911156447101,0.9532313988509485,0.973301758298852,-0.21438788836902237,0.33953481361689897,0,0.12502411
23,-0.46304666673192607,415,0,0,-0.6101805345790322,0.28920618774318135,-0.38379694123519104,0.20270484021260135,0.41106874738120985,-0.1484765245862585,-1.450756787186225,0.05141302548391008,0.5652044329728774,0.33953481361689897,0,0.0057476326
0,-1.299282643427245,415,0,1,2.0762401911972876,0.5329094878758728,0.7333680107592778,-0.7512178943100789,-0.7905938515407199,-1.1094643442089638,-1.0000090023042552,0.689643686663485,-1.383776370381872,-0.42005089917258404,0,0.00017561442
22,-0.3363442460205141,415,0,1,1.422786501143588,0.7143126962453201,-1.3486212179576869,1.652293309340203,0.010514547740566572,0.7695402949720167,0.25206817792343955,-0.4449885998779819,-0.993980209710922,-0.42005089917258404,0,0.00082626316
8,-0.71645150815475,415,0,0,-0.6101805345790322,0.28004440954270426,0.3779064351246741,-0.34720355968870853,0.46113802233629025,1.5723167052665927,-2.202003095322842,-1.2605055558296614,0.17540827230192751,1.099120526406382,0,0.004625688
41,1.158744318374147,408,0,1,1.1323626388974994,-0.6434628330653908,-0.5361376165071641,-0.4556888902814841,0.41106874738120985,1.000021113499413,0.10181891629611618,1.8951904911137938,-0.6041840490399722,0.33953481361689897,0,0.0009864569
22,0.9560204452358879,510,0,0,-0.6101805345790322,0.4357946389508155,1.0888295863938815,-1.3478872125703436,0.1106530976507274,-0.12503779727838787,-0.7996766534678239,-0.5159031177868233,0.17540827230192751,0.33953481361689897,0,0.006918005
16,0.9560204452358879,408,0,0,-0.6101805345790322,0.42663286075033835,-0.6376980666884794,0.1727778524628703,-0.6904553016305591,1.7383410236973447,-0.7996766534678239,1.5051606426151647,-0.21438788836902237,0.33953481361689897,0,0.0062151398
1,1.7162349695043597,510,0,0,-0.6101805345790322,0.4577829066319604,-0.6376980666884794,-1.265587996258583,-1.8420486255974085,1.060571159044746,-0.09851343254031494,1.3633316067974812,0.17540827230192751,-1.1796366119620671,0,0.0024861312
36,-0.26032279359366695,510,0,0,-0.6101805345790322,2.222341388043856,-0.2822364910538757,1.137923207391699,0.7114843971116923,2.1719574788929563,-0.549261217422285,-1.7569071811915533,-0.6041840490399722,-0.42005089917258404,1,0.9858029
6,2.5271304620573964,415,0,1,1.8584222945127211,0.8792247038539085,1.0380493613032238,0.36169196263304804,-0.039554727214513835,1.9219443876090003,-0.29884578137674606,-0.7995611894221903,-0.993980209710922,-1.1796366119620671,0,0.008847593
29,0.829318024524476,510,0,0,-0.6101805345790322,-1.5229935403111954,0.4794668853059894,-1.3273124084924035,-0.9908709513610416,-1.4805775265835857,1.2036468348964875,-0.19678778719703624,-0.6041840490399722,-1.1796366119620671,0,0.0002667735
48,-0.13362037288225495,510,0,0,-0.6101805345790322,-0.10108556359714466,0.5810273354873048,-0.11339896789393397,0.6113458472015315,-1.0586804350419106,0.4023174395507629,-1.544163627465028,-0.21438788836902237,-0.42005089917258404,0,0.00037742397
6,-0.08293940459769017,415,0,1,2.0762401911972876,-0.18170921176134353,-0.38379694123519104,-1.4956517145846413,0.8116229470218531,0.2968592942632874,-0.6995104790496084,0.015955766529489355,0.17540827230192751,2.618291951985348,1,0.98176944
48,-0.08293940459769017,510,0,1,0.6967268455283666,-0.18170921176134353,-0.7392585168697948,-1.246883628915001,0.6614151221566119,1.14455993189795,-1.5008398743953328,-0.16133052824261487,-0.6041840490399722,-0.42005089917258404,0,0.0068394393
15,1.6908944853620773,510,0,0,-0.6101805345790322,0.3954828148687158,0.7333680107592778,-0.37713054743843955,2.6141168454047476,0.31053188519287905,0.4524005267598707,-0.26770230510587767,0.17540827230192751,-0.42005089917258404,0,0.0029532404
7,-0.6404300557279028,415,0,0,-0.6101805345790322,-1.7758586186443641,-0.8915991921417679,0.8910255584564173,-1.6417715257770868,-1.142669207895114,-0.7495935662587161,-0.054958751379352716,0.17540827230192751,0.33953481361689897,0,0.0005431137
2,-1.6033684531346337,415,0,0,-0.6101805345790322,-0.4583949134157528,0.8349284609405931,-0.2948313311266788,-2.0923950003728105,0.7714935222476724,-0.048430345331207166,0.5832719098002228,-1.383776370381872,-1.1796366119620671,0,0.0003945461
21,0.34784882582111054,415,0,0,-0.6101805345790322,0.6025390021994992,1.4442911620284853,0.34859890549254036,0.8616922219769335,0.12106883945425599,-0.44909504300406944,-1.2959628147840823,1.7345929149857269,1.8587062391958649,0,0.06977241
23,-0.13362037288225495,415,0,0,-0.6101805345790322,-0.020461915432945784,-0.12989581578190268,-0.003043200566800272,-0.5903167517203983,1.695370023632915,0.7028159628054096,-1.2959628147840823,0.17540827230192751,-0.42005089917258404,0,0.02190276
20,-0.8178134447238796,415,0,0,-0.6101805345790322,-0.20003276816229779,-1.0439398674137408,-1.677084077817386,-0.9408016764059612,-0.10745875179748463,0.5525667011780863,0.5832719098002228,-0.21438788836902237,0.33953481361689897,0,0.0023000534
9,0.702615603813064,415,0,0,-0.6101805345790322,1.5388727342882624,0.2763459849433587,1.2108702400316693,3.4152252446860345,0.12302206672991178,0.9532313988509485,-1.544163627465028,-0.993980209710922,-0.42005089917258404,1,0.9848326
39,0.5505726989593697,408,0,0,-0.6101805345790322,-0.223853391483538,0.3779064351246741,2.8138345213766436,-1.5917022508220064,1.8770201602689143,-0.6494273918405006,0.33507109711927646,-0.6041840490399722,-1.1796366119620671,1,0.9051796
12,1.4881706122238183,415,0,0,-0.6101805345790322,-0.45106549085537095,0.2763459849433587,1.7289812154488895,0.7114843971116923,0.7851661131772636,-0.549261217422285,-0.4095313409235612,-0.21438788836902237,-0.42005089917258404,0,0.010091264
3,0.9306799610936055,510,0,0,-0.6101805345790322,-1.6604202133183523,0.8349284609405931,1.001381325783551,-1.1410787762262828,0.25779474875016933,-0.4991781302131772,0.015955766529489355,2.124389075656677,-0.42005089917258404,0,0.0003983059
24,2.451109009630549,415,0,0,-0.6101805345790322,0.9415247956171531,0.42868666021533175,0.9246934196748651,0.7114843971116923,-0.5430284342687516,-1.5008398743953328,-0.4095313409235612,0.17540827230192751,0.33953481361689897,0,0.14207007
46,0.34784882582111054,415,0,0,-0.6101805345790322,1.639652294493511,0.5302471103966471,1.2800763992029225,0.9117614969320139,0.25193506692320194,0.25206817792343955,-0.6222748946500861,2.124389075656677,-0.42005089917258404,1,0.9778471
15,0.5759131831016521,408,0,0,-0.6101805345790322,2.0849147150366987,-0.079115590691245,0.2756518728525711,-0.5402474767653179,-1.3086935263258659,0.3522343523416551,0.40598561502811853,-0.6041840490399722,1.8587062391958649,1,0.61373484
39,0.32250834167882814,510,0,0,-0.6101805345790322,0.2159119621393643,0.02244485949007034,-0.18260512706518703,-0.8907324014508807,-0.34184602487619314,0.3522343523416551,0.40598561502811853,-0.993980209710922,-1.1796366119620671,0,0.00042919678
41,2.7805353034802205,415,0,0,-0.6101805345790322,0.8169246120906638,1.3935109369378276,1.0911622890327441,-0.3900396519000767,-0.33989279760053737,-1.3005075255589018,-0.48044585883240265,-0.21438788836902237,1.099120526406382,0,0.1851942
23,-0.9445158654352915,415,0,0,-0.6101805345790322,1.2108810747111804,0.42868666021533175,0.3729145830391971,0.9117614969320139,1.265660022988616,-1.1001751767224706,1.0442162762076934,-0.993980209710922,-0.42005089917258404,1,0.0063494155
43,0.2718273733942633,415,0,1,2.1488461567588097,0.983668975339348,0.07322508458072802,-0.07786066994112813,0.6113458472015315,-0.33989279760053737,-0.8998428278860395,-0.19678778719703624,0.5652044329728774,-0.42005089917258404,0,0.0042682425
45,-2.1101781359802816,510,0,0,-0.6101805345790322,0.42113579383005184,-1.6025223434109752,-0.5716559678116921,-0.33997037694499627,0.3749883852895236,-1.8013383976499795,0.2286993202560143,-0.6041840490399722,-1.1796366119620671,0,0.0027548005
